itemNo,name,price,salePrice,brand
10141820,Ngũ cốc Nestle Koko Krunch DHA 220g,101400.0,101400.0,KOKOKRUNCH
10141836,Thịt gà hộp Decham 340g,93800.0,93800.0,NOBRAND
10141840,Thịt gà xay Halong Canfoco hộp 170g,27000.0,27000.0,HALONG CANFOCO
10141903,Lốc 3 gói rong biển xanh Ottogi  tẩm gia vị ăn liền 4g,28800.0,28800.0,OTTOGI
10141959,Thịt áp chảo Ponnie 340g,100800.0,100800.0,PONNIE
10141960,Thịt áp chảo Ponnie hộp 200g,67200.0,67200.0,PONNIE
10141965,Ngọc Nương Gạo tẻ trắng 750g,10000.0,10000.0,NGỌC NƯƠNG
10141991,Nếp cái hoa vàng WinMart Good 1kg,38000.0,38000.0,WINMART GOOD
10170267,Bột năng đa dụng Meizan gói 400g,14800.0,14800.0,MEIZAN
10180848,Bột mì chuyên dụng cho Bánh Mì Meizan gói 1kg,32600.0,32600.0,MEIZAN
10180849,Bột mỳ chuyên bánh bông lan Meizan gói 1 kg,34100.0,34100.0,MEIZAN
10180855,Nấm hương Việt Nam Đông nam Việt Nam 79g,68000.0,68000.0,ĐÔNG NAM VIỆT
10181042,Lá Kim tẩm dầu Ô Liu Miwon 10g,21300.0,21300.0,MIWON
10181043,Lá Kim  Miwon tẩm dầu Ô Liu 15g,29400.0,29400.0,MIWON
10181044,Lá Kim cuốn cơm Miwon gói 10g,23100.0,23100.0,MIWON
10194196,Yến mạch cán dày JO gói 907g,199700.0,199700.0,JUST OATS
10194197,Yến mạch cán mỏng JO gói  907g,199700.0,199700.0,JUST OATS
10214665,Hạt phỉ phết cacao Nuttella 200g,74400.0,74400.0,NUTELLA
10223981,Lốc 2 gói lá kim tẩm dầu oliu Miwon 9g,22000.0,22000.0,MIWON
10223984,Yến mạch nguyên chất ăn liền Xuân An 800g,148100.0,148100.0,XUÂN AN
10223999,Tảo cuốn cơm Godbawee 20g*130,45100.0,45100.0,GODBAWEE
10224000,Tảo Mi Yuk Godbawee 50g*36,43900.0,43900.0,GODBAWEE
10224139,Đào tươi Dole 820g,117000.0,117000.0,DOLE
10234338,Snack rong biển Bibigo vị truyền thống gói 5g/4g,26500.0,26500.0,BIBIGO
10234347,Bột chiên gà giòn Miwon gói 70g,10800.0,10800.0,MIWON
10240182,Khô cá đù xẻ Hoa Doanh gói 200g,63000.0,63000.0,HOA DOANH
10240183,Khô cá đù sữa Hoa Doanh gói 200g,58000.0,58000.0,HOA DOANH
